what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976506683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976512834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976537919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976565691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976576452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976584734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976625665
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347976631953
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347976633733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976638743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976665907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976669905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976733466
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1347976741143
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347976742574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976794859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976794963
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976801057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976802348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976804894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976805537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976806011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976810697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976870250
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347976910628
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347976911887
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347976912205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347976939724
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347976942315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976947700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976948018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976958116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976958204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976962596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976962693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976968309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976969243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976971631
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976972925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976978200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976979846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347976982268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347977015624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347977019640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347977019709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347977049005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347977079402
