what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347970940942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347970948594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347970953716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971108434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971112099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971127245
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347971129514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971174845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971183798
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347971186289
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347971195818
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1347971196081
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1347971204104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971205244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971294502
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1347971338445
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347971340539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1347971344522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1347971349667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971352947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971617152
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1347971635878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971640695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971652253
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347971652748
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1347971652859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971655717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971655795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971657382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971659601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971662199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971679158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971688346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971688394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971692800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971694982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347971702660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1347971703999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971801387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971808159
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.override.methods",1347971808213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971841360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971844754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971884423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1347971900152
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.override.methods",1347971900208
